owner_id,project_id,commits_id,commits_comments_id
3710545,9831529,114324439,5645611
4010812,27652395,341334691,3151238
13242988,13424293,525111720,4148417
31102689,79952939,833053504,5138833
8685224,62042252,671413743,4633234
2379663,4714248,70634023,630096
27602711,42515996,499886433,4051824
15398931,58804298,676283850,4651133
15398931,58804298,676283850,4651136
15398931,70246679,804658589,5061922
15398931,119676382,1232974650,6060936
2940515,58804298,654489902,4578880
2940515,117359958,1224173103,6036002
6942092,26495016,338832219,3130853
30576843,43793234,496304560,4036852
30576843,43793234,500335483,4053830
30576843,43793234,500335483,4053831
30576843,44516735,502894732,4064509
30576843,44516735,518407063,4122871
30576843,44516735,536902130,4182356
30576843,48871110,539641839,4191517
30576843,65166771,702877743,4737838
30576843,65166771,706092249,4749599
30576843,65166771,715665992,4780573
30576843,65166771,715665992,4780575
30576843,65166771,715665992,4780577
30576843,65166771,715665992,4780578
30576843,65166771,715665992,4780580
30576843,65166771,715665992,4780585
30576843,65166771,715665992,4780586
30576843,65166771,715665992,4780588
30576843,65166771,715665992,4780590
30576843,65166771,715665992,4780591
30576843,65166771,715665992,4780592
30576843,65166771,715665992,4780594
30576843,67944241,725588590,4815398
30576843,67944241,725588590,4815401
30576843,67944241,725588590,4815402
30576843,67944241,725588590,4815403
30576843,67944241,725588590,4815405
30576843,67944241,725588590,4815408
30576843,70414773,745913956,4882131
30576843,67944241,764651293,4941740
30576843,48871110,805120517,5063629
30576843,95016115,987787621,5538114
30576843,95016115,995813365,5554926
30576843,95016115,995847010,5554984
30576843,95016115,995852642,5555017
30576843,95016115,996199217,5555965
30576843,95016115,996467609,5556542
30576843,95016115,996711831,5557031
30576843,95016115,996842089,5557290
30576843,95016115,996842089,5557291
30576843,95016115,1021531484,5613078
30576843,95016115,1022629889,5615308
30576843,95016115,1026679022,5624590
30576843,95016115,1027588282,5626779
30576843,95016115,1027596063,5626781
30576843,95016115,1032522986,5638967
30576843,95016115,1046954054,5673397
30576843,95016115,1046954093,5673411
30576843,104489263,1079940596,5745728
30576843,104489263,1083267191,5753546
30576843,104489263,1083738693,5754427
30576843,104489263,1084853695,5757057
30576843,104489263,1086324458,5760091
30576843,105666458,1088586165,5765094
30576843,105666458,1090268235,5768695
30576843,105666458,1091806412,5772260
30576843,105666458,1092012351,5772588
30576843,105666458,1092668838,5773997
30576843,105666458,1096601457,5781978
30576843,105666458,1100370344,5789448
30576843,105666458,1100370344,5789449
30576843,105666458,1100584470,5790020
30576843,105666458,1100584470,5790021
30576843,106826127,1101114489,5791707
30576843,105666458,1104806056,5799403
30576843,105666458,1104806056,5799404
30576843,105666458,1105205334,5800133
30576843,105666458,1105481952,5800661
30576843,93491907,1100515209,5838545
30576843,105666458,1126616947,5843775
30576843,105666458,1134770855,5859744
30576843,105666458,1140581791,5871835
30576843,105666458,1141201206,5873032
30576843,105666458,1142207803,5874884
30576843,105666458,1142268190,5875011
30576843,105666458,1143279671,5876782
30576843,105666458,1144071135,5878568
30576843,105666458,1145457064,5881382
30576843,105666458,1145575308,5881607
30576843,105666458,1145575356,5881608
30576843,105666458,1150126570,5890365
30576843,105666458,1152640211,5894623
30576843,105666458,1152640211,5896018
30576843,105666458,1156431402,5902157
30576843,105666458,1160210057,5909218
30576843,105666458,1164191594,5917337
30576843,105666458,1166134438,5922131
30576843,105666458,1173043409,5934615
30576843,105666458,1185411731,5957721
30576843,108786300,1185662802,5958334
30576843,108786300,1185662802,5958351
30576843,108786300,1185662802,5958355
30576843,105666458,1191057855,5969102
30576843,105666458,1192862965,5972648
30576843,105666458,1195069328,5977069
30576843,105666458,1197326625,5981692
30576843,105666458,1212788210,6012858
30576843,105666458,1236214188,6064149
30576843,105666458,1236215428,6064158
30576843,105666458,1244834849,6086376
30576843,105666458,1268046248,6116548
30576843,105666458,1268036272,6116552
10595044,51324592,561712581,4273195
10595044,51324592,561712581,4273197
10595044,51324592,561712581,4273200
10595044,129083359,1331845933,6249584
10595044,129083359,1331845940,6249586
10595044,129083359,1331845940,6249587
10595044,129083359,1331845940,6249589
10595044,129083359,1331845940,6249597
10595044,129083359,1331845940,6249605
10595044,129083359,1331845940,6249623
10595044,129083359,1331845940,6249628
10595044,128531182,1331957641,6249804
10595044,128531182,1331957641,6249805
10595044,128531182,1331957641,6249858
440167,22429806,283441821,2840653
31615850,74069289,905718921,5339368
31615850,74069289,905718921,5339397
31615850,74069289,905718921,5339416
31615850,74069289,905718921,5339419
31615850,74069289,905718921,5339497
31615850,91983415,953423463,5459719
31615850,91983415,953423463,5459725
31615850,100469813,1037303127,5650998
31615850,100469813,1037303127,5651002
31615850,98841664,1087383452,5772251
1425763,9203164,340624304,3145243
36165112,104966143,1372890506,6334884
3264769,77959153,824291493,5114078
3264769,77959153,824291493,5114086
3264769,33315501,839555515,5154618
3264769,86868117,1138250455,5867086
3264769,86868117,1138250454,5868222
3264769,86868117,1138250454,5868479
3264769,86868117,1098906444,5875971
3264769,86868117,1043098496,5877034
3264769,86868117,1070646431,5877037
3264769,86868117,1070646431,5877819
3264769,110641506,1140418511,5880879
3264769,110992604,1149066461,5888640
3264769,110992604,1149066461,5888669
3264769,110992604,1155509816,5900168
3264769,110992604,1155509816,5900693
3264769,110992604,1155509816,5900736
3264769,86868117,913841054,5908487
3264769,86868117,913841054,5908514
3264769,89481282,925031483,5908571
3264769,89481282,925031483,5908628
3264769,86868117,1050316414,5913314
3264769,86868117,1050316414,5913345
3264769,86868117,1073854272,5925378
3264769,86868117,1073667102,5925380
3264769,86868117,938556387,5931112
3264769,25019366,1150685452,5951859
3264769,88370988,1197982629,6033737
3264769,85036216,922348047,6073202
3264769,85036216,922348047,6073204
3264769,110836425,1142960170,6129031
3264769,130336247,1343152887,6268819
3264769,86868117,1395948549,6375014
2535517,9259172,106236571,1048254
2535517,29666512,357080999,3270693
2535517,30934999,374062846,3446703
2535517,33011862,400247064,3605974
2535517,33016173,400241195,3606703
2535517,33089130,401164160,3614561
2535517,33076133,401022502,3621319
2535517,107689142,1114001565,5817462
38783208,95664533,985433863,5533613
999152,22133415,279606467,2814071
37946983,75405561,789420181,5018743
12314352,34325897,420802539,3727406
34629830,106746512,1152046312,5893788
13792122,82103059,857550705,5203542
8594048,98172710,1010735304,5609006
8594048,98288623,1021517040,5628354
8594048,98288623,1021517040,5628375
37110596,71774619,776531981,4979616
37110596,74203020,783789112,5000808
37110596,75305226,790708847,5021469
37110596,75305226,790708847,5021470
37110596,75305226,790708847,5021471
37110596,75305226,790708847,5021473
37110596,75305226,790708847,5021475
37110596,75305226,790751904,5021674
37110596,75305226,791162521,5023341
37110596,78095129,819959552,5119469
37110596,98080695,1014388800,5595818
37110596,98080695,1014349495,5595822
37110596,98080695,1014303475,5595827
3678916,202,234648568,2388639
3678916,126467024,1306304245,6202484
3678916,126467024,1306304245,6202591
3678916,126467024,1306304245,6202616
3678916,126467024,1309946071,6206693
3678916,126467024,1306304245,6206698
3678916,122032586,1319316472,6216647
3678916,122032586,1319318847,6216969
3678916,122032586,1320293699,6227825
3678916,126467024,1324284960,6235767
3678916,126467024,1324284960,6235810
3678916,126467024,1324309115,6235841
3678916,126467024,1325879845,6238732
3678916,122032586,1345837631,6273684
32494099,56366415,612404550,4825037
31351713,83789905,876653031,5262118
1900801,27880751,336455006,3163749
8673472,55964723,609987031,4439660
36140556,100889540,1039541364,5655325
12834845,44565719,502902688,4065839
12834845,38925024,537229948,4183667
30812339,90355111,933082883,5407558
30812339,90355111,933082883,5407568
37981626,73998930,777246473,4981819
37981626,73998930,777246727,4981822
37981626,73998930,777247104,4981834
37981626,73998930,777247299,4981842
2954044,82252,28731465,643909
34941385,72026569,814416044,5087255
36232203,58767313,813332185,5084499
9318161,77694340,811549439,5079124
9318161,18473897,1058777134,5717955
10890771,57632976,625739533,4476577
10890771,57632976,625739533,4476717
12516844,95398791,982392476,5527184
13515013,96303631,1043205049,5664250
13515013,96303631,1043205049,5664266
6973386,60287501,702489478,4736433
6973386,89642451,927665105,5392751
6973386,89642451,927665105,5392754
6973386,89642451,927665105,5392762
6973386,89643319,928113703,5393459
6973386,89642451,927665105,5393500
5419498,106715408,1104697532,5821185
5419498,106715408,1104727231,5821213
5419498,106715408,1104727231,5822521
5419498,106715408,1104697532,5823609
5419498,106715408,1104697532,5824582
3806238,9329539,104043200,1035226
1394110,132874056,1367340044,6317841
1394110,132874056,1412330231,6404834
10073700,34256146,469931497,3926005
6233877,13688399,276478881,2716551
11079170,53097322,579956736,4335081
11094763,77792106,813114657,5325286
34940567,68014122,722346768,4816285
34940567,77556542,810269991,5075505
34940567,73654691,828009710,5124279
43814,1132041,37744740,482635
43814,4656033,51995412,610830
43814,4656033,51995412,610874
43814,6347028,70133177,622129
43814,6956872,77211024,706882
43814,6956872,77211024,707435
43814,6218854,79019682,726417
43814,8296549,93102112,902634
43814,8308023,99189173,964266
43814,8846658,99313566,964370
43814,8308023,99904105,975481
43814,8001694,104119303,1036761
43814,10213941,124972957,1341216
43814,6218854,155190144,1648344
43814,12527535,170264206,1876566
43814,13126315,181368980,1918688
43814,13127623,181387787,1918694
43814,13148005,181721316,1919695
43814,6218854,182328604,1923482
43814,13497366,184712497,2022520
43814,6218854,192159386,2038918
43814,13362136,192166593,2038925
43814,13362136,195732358,2046993
43814,14486592,211960127,2174897
43814,6218854,262362291,2588141
43814,6218854,267131312,2623860
43814,4470722,282330519,2818579
43814,26002319,328278316,3053628
43814,26002319,328278316,3054130
43814,29883361,359962773,3292347
43814,29882757,359956986,3292349
43814,6218854,363110089,3318446
43814,6218854,391601832,3551362
43814,50770894,557954299,4273711
43814,51278079,591877539,4365662
43814,6218854,338037341,4382524
43814,71108340,751580432,4900621
43814,73373047,1024842094,5640343
43814,73373047,1024842094,5640445
2085292,5165465,57650191,526648
2085292,49419911,544045432,4209337
2085292,62412240,670730846,4632973
2085292,62412240,670728299,4633011
2085292,22001512,685749230,4682226
2085292,75146529,1151657506,5894545
6954300,60821230,1025949297,5622623
6213494,24822179,304652363,2903858
33867736,76253397,814381555,5095187
45965474,114122170,1182106342,5951228
45965474,118877872,1228509055,6044440
45965474,118879036,1231856928,6053033
45965474,128695780,1326013151,6238960
33974278,63338137,738000283,4855067
33974278,55602429,759878608,4926245
33974278,93442740,970044888,5505524
32969154,54671874,616517325,4455573
32969154,54671874,616835831,4456436
32969154,54671874,620017176,4471113
32969154,54671874,620017176,4473527
32969154,54671874,620017176,4474343
32969154,54671874,630843404,4488786
32969154,46728170,698601516,4724611
32969154,77891215,816062132,5094441
11078645,50519748,618002702,4461128
11078645,50519748,618002702,4461129
7220721,78697695,826872477,5121432
37413527,71803988,775435773,4976982
12064019,82032093,950907760,5465571
12064019,103367503,1277667465,6136109
38602456,92182013,950645520,5452739
2777630,81933,356572045,3302220
2777630,81933,356572045,3306654
5037640,23428734,672654043,4690692
5037640,73399663,773594092,4971175
5037640,74423310,784516357,5003055
5037640,59877940,957274649,5468898
5037640,121578289,1292852238,6174360
5037640,121578289,1319336613,6219797
9618188,42784272,540688673,4195117
9618188,42784272,548984981,4226384
9618188,42784272,548984981,4226386
9618188,42784272,549943512,4229567
9618188,42784272,549943512,4229569
9618188,42784272,549943512,4229614
9618188,42784272,550497163,4231094
9618188,42784272,553917641,4242896
9618188,52309648,572005529,4309005
9618188,42784272,586474509,4350277
9618188,42784272,587374539,4353168
9618188,42784272,591639441,4364595
9618188,52200351,572360234,5131171
9618188,50608677,848847431,5249225
9618188,50608677,848847431,5249226
9618188,50608677,848847431,5249239
9618188,50608677,848847431,5249268
9618188,42784272,876116819,5249270
9618188,42784272,977339673,5516109
8962922,59249304,660669421,4597285
8500942,53911810,589615737,4381696
13898328,56361642,612485376,4440772
8733724,27518204,331182912,3074464
8733724,27696506,333885419,3090211
8733724,27976423,338980705,3131696
8733724,27837692,336199678,3140454
8733724,28487752,343052006,3162218
6477000,14373803,198710557,2066732
2257228,92597651,954714514,5462801
6796932,24444,1244746534,6356035
31057506,80286296,1058453158,5697687
31128924,72902009,769087573,4957299
36431199,71613889,757128330,5245009
31183668,49765796,548882251,4226081
1649972,107527930,1108387117,5806732
1649972,110612396,1140117863,5871735
9648828,48947587,676091947,5091981
1306913,42586803,486176424,4690303
37517145,75870852,1040633599,5697073
13110907,65354755,697593906,4723130
13110907,84725117,899043318,5313659
13110907,84725117,906544949,5343651
1528014,47576467,620394209,4530786
978516,45607726,1290843118,6348706
9319169,59056847,829594941,5128086
34905070,77532884,815320356,5091194
8557819,66353384,707366901,4753020
39209232,109517596,1140807451,5917637
39209232,109517596,1186113648,5958818
34549286,66120933,756949787,4916617
38451308,131011009,1361373499,6304578
34415758,99313564,1141698911,6050086
33791762,98129287,1014590158,5603053
33791762,98129287,1014590158,5603057
33791762,98129287,1014590158,5603059
33791762,98129287,1014590158,5603062
33791762,98129287,1014590158,5603066
33791762,98129287,1014590158,5603069
864729,11430149,150784177,1553264
36735047,68261089,724813843,4810737
3451969,8366036,93906765,902708
2343259,30323187,864739596,5221730
1772210,33608409,407831247,3664950
37767538,72966013,770286853,4959799
38631013,76660366,801570449,5051382
38631013,76660366,801570449,5051385
36033490,129908071,1337046761,6258742
6999838,17144944,241324682,2428961
40169920,21222177,869511089,5237970
37882929,83669611,884890522,5272812
37882929,83669611,884890522,5272829
37882929,83669611,885098942,5273310
37882929,83669611,885880391,5278583
2915356,119960257,1260589979,6101512
34490309,78624815,820158382,5102666
6097016,30077849,1199485600,6056015
36082623,83896711,872852542,5241721
36082623,90529173,946205202,5442094
36082623,104821511,1316141988,6211755
33557200,84927140,905699946,5336512
3112136,25524800,355032453,3263769
3112136,32195116,396858245,3582307
3112136,32195116,398525251,3593740
3112136,33362924,409177184,3671466
3112136,32195116,411107784,3680106
3112136,34000351,413261268,3690807
3112136,34000351,413252613,3690808
3112136,34184524,427774436,3755879
6824199,18296482,279224292,2770406
34348731,66381943,707202175,4752597
2616149,8204192,94296525,914667
2616149,8204192,111013673,1119458
2616149,8204192,111013673,1119460
2616149,8204192,111013673,1119461
11551381,32025323,387638212,3506728
11551381,32025323,387638212,3506729
11551381,32025323,387638212,3506733
11551381,32025323,387638212,3506738
11551381,32025323,387638212,3506744
11551381,32025323,387638212,3506748
11551381,32025323,388346313,3513224
11551381,32025323,390707874,3533367
8162024,58504900,635297708,4507421
14225093,99087811,1022769830,5615545
3132743,7096501,79176048,727668
40432973,89163177,1044670900,5667303
969774,78317253,849862544,5182451
969774,78317253,856530237,5200624
969774,78317253,854318253,5209861
969774,78317253,860081045,5209888
969774,78317253,860081045,5209889
969774,78317253,860081045,5209890
969774,78317253,860081045,5209925
969774,78317253,866514148,5227461
34610250,85013806,883100654,5293210
4038480,111156092,1187505941,5961939
8120865,24785002,418770140,3715312
8120865,24785002,420384565,3724469
8120865,24785002,420798674,3727114
8120865,24785002,423428161,3736138
30429828,97232700,1002244111,5569433
30429828,101926793,1051089853,5730130
30429828,101926793,1051089853,5731122
34557060,66390119,707316408,4752923
34557060,67876327,727308429,4819033
31531941,125022917,1291634383,6163080
7442424,17664849,233488785,2348082
173819,3264024,93776919,901125
173819,3264024,93776919,901179
31876882,48962360,540529655,4194607
31876882,48962360,540529655,4194609
40599741,85495701,887349949,5279499
30949037,83161079,867344192,5228196
45308853,107904352,1112424783,5816574
38012369,101497111,1046951047,5674450
4373214,34109726,420796297,3726923
33264138,70129621,759929297,4926404
33264138,70129621,759929297,4926408
33264138,70129621,759929297,4926703
33264138,70129621,759929297,5096464
30253332,95824073,989332606,5543452
30253332,95824073,1001243399,5567413
30253332,95824073,1017210062,5602687
38778746,118830830,1225062298,6037755
35379147,67562235,730180266,4828396
35379147,67562235,730180266,4828525
6755524,15405065,209173357,2148611
11623011,45289661,555094322,4255455
40710319,108236370,1130222953,5850553
40710319,108236370,1132803017,5855775
40710319,108236323,1134056659,5858443
40710319,108236323,1145736179,5881822
40710319,108236323,1145736179,5881827
40710319,108236323,1145823683,5881969
40710319,108236323,1145844858,5881994
40710319,108236323,1145743195,5882011
40729177,4984561,865690978,5293212
40729177,4984561,865690978,5295828
7012709,17175889,240583806,2429991
7012709,17175889,252204447,2509893
7012709,17175889,252215095,2509904
39003159,78938606,823211191,5111112
39003159,78938606,831782034,5148970
37715833,86186198,893554144,5296256
38633404,85974332,1119376895,5831801
38633404,93484116,1124117217,5838696
38633404,94848961,1064992580,5859362
38633404,104501408,1214934418,6017869
10625549,33366458,470364488,3928141
36736937,69180004,733460055,4839132
31100984,52262496,590201557,4358938
36258320,70822514,923549935,5381591
35936419,74926097,785339836,5004978
40923018,87874929,907592547,5346600
12369236,74523334,854604239,5194834
8532591,66661329,712400301,4769505
11011801,60185307,649435649,4562061
11011801,60185307,663870973,4609333
11011801,61943075,670874193,4634006
30594879,111104117,1152210802,5894028
31226799,93834664,1012946149,5592208
40969970,108440029,1129508671,5849007
32570680,86987499,901019198,5317889
35699993,115829341,1194111428,5975067
35699993,116031400,1195388938,5977786
35699993,118533355,1221665159,6031049
39759044,108021629,1117288967,5826341
3047133,35918822,436221674,3787236
31386958,104142399,1074290187,5735003
5561401,124831293,1314148041,6209567
5561401,124831293,1314148041,6209644
5561401,124831293,1319728036,6226539
5561401,124831293,1319728036,6226541
9718957,90194519,1034396841,5676535
16974509,71167851,1157201864,5904085
41044652,89122502,1070609567,5724702
38226641,114485358,1179525736,5946121
11326125,36332718,1004494044,5574580
6660553,92217084,950993980,5453810
7238730,10537742,227233942,2303247
7238730,10537742,230766206,2329271
7238730,10537742,230766206,2329275
7238730,10537742,230766206,2331019
7238730,14900282,244476983,2446861
7238730,10537742,306747254,2932026
7238730,10537742,306747254,2933157
7238730,10537742,306747254,2940016
32869655,78822281,822073087,5173997
14055615,62097085,884700861,5272184
14055615,62097085,959520808,5475591
14055615,62097085,959520808,5475728
14055615,62097085,959520808,5476006
14055615,62097085,959520808,5476021
14055615,62097085,959520808,5476042
14055615,62097085,959520808,5476063
14055615,62097085,959520808,5476077
14055615,62097085,959520808,5476079
14055615,62097085,1122998331,5836301
35164386,126760389,1345052301,6272291
14048773,60369716,673629739,4641268
11576240,14274343,949351243,5449478
40569205,87516326,905686653,5334551
40569205,91604188,950719884,5473064
40569205,91161159,1005633389,5577281
40569205,112941070,1164184818,5919574
40569205,112941070,1164184818,5919575
9330458,118670133,1223580636,6034730
9330458,120339938,1251162261,6085459
4861105,19202217,252623400,2512805
4861105,19202217,258841419,2557368
4861105,64264646,690585245,4697951
34057717,83928356,880065046,5260372
34057717,83928356,880065046,5260374
34057717,83928356,880065046,5260375
34057717,83928356,880065046,5260376
34057717,83928356,879883732,5260385
34057717,83928356,879883732,5260387
34057717,83928356,879883732,5260388
34057717,83928356,879883732,5260389
34057717,58379946,935948931,5417935
34057717,16112108,796685495,5446346
6286424,35557977,460903383,3886210
6512314,127456710,1387181030,6358357
34559193,61823325,674233463,4663007
34559193,61823325,674233463,4667441
34559193,61823325,674233463,4684473
39537892,82867060,929826202,5417806
39537892,98681445,1017217379,5602701
39537892,94501061,1012646478,5602722
1142899,28009580,336664379,3111446
2535919,30970659,375176417,3407143
474727,4322487,48117531,506866
24109339,37347586,1006866734,5580252
32174008,79034522,824935442,5116231
36436217,88301781,920689997,5372453
36436217,88301781,920689997,5372456
7722360,91663180,945533479,5440157
41268208,114256812,1192227130,5971805
41075189,117717830,1213543017,6015077
41075189,117717830,1213739322,6015100
31996347,101870192,1049904540,5679059
31996347,102602407,1092014279,5772592
39935376,82625629,864167104,5220308
11993587,1004570,564787153,5913296
7937939,60562652,679130789,4660524
11189637,4236716,919395157,5368482
11189637,4236716,919402089,5368501
4275076,17307999,270805779,2719115
4275076,14676780,278886164,2751118
4275076,14676780,278886164,2757352
4275076,28246425,340456601,3146540
4275076,102070112,1071577247,5727026
2577080,59387301,642590818,5140047
38482226,95024083,978396137,5541512
10686829,46495186,519861437,4141898
10686829,30093278,573818786,4318204
9306913,71481960,754405580,4909715
9306913,71481960,754405580,4909729
8964661,37975914,458394857,3875792
30842316,89325397,925751685,5387158
30842316,89325397,925751685,5387173
30842316,89325397,925751685,5387178
30842316,89325397,925751685,5387230
30842316,89325397,925751685,5387463
37393139,71848329,911274777,5352620
34601520,60565487,659635624,4593877
38493102,76066065,835672655,5143986
39910601,129623496,1334011964,6255792
41416272,89020605,926177466,5388119
35488357,62777034,673896345,4642432
41448905,89879345,928666304,5394893
41448905,89879345,928666304,5394894
41448905,89879345,928666304,5394895
41448905,89879345,928674191,5395049
41034086,103633963,1079002978,5743768
41034086,90322639,1079067689,5743883
36518508,67003618,717370094,4785833
36518508,67003618,717356645,4785835
36518508,67003618,717359546,4785839
36518508,110354866,1157965653,5905264
40518923,89158687,926227592,5388473
12110178,51261918,566500902,4288377
12110178,51261918,575348511,4325824
12110178,61485032,676155112,4650079
12110178,61485032,676895787,4652114
12110178,61485032,682295190,4674574
12110178,61485032,682295190,4674580
12110178,61485032,682294738,4674585
12110178,61485032,682294723,4674590
12110178,61485032,682294723,4674595
12110178,61485032,683543873,4674599
12110178,61485032,683543873,4674603
12110178,61485032,682295190,4683366
12110178,61485032,686078927,4683675
12110178,61485032,686078927,4683680
12110178,61485032,686444789,4684452
12110178,74654894,831092368,5131965
12110178,127128279,1328104511,6242764
41786531,112101787,1155467193,5900064
41786531,112133475,1157933822,5905023
41786531,112133475,1158614258,5906110
1468920,1396245,16749185,1421860
1468920,608896,52295964,1445009
1468920,1529,88144784,2069580
9495187,88959691,919923916,5370032
11378137,87633747,941027459,5439463
4870339,11336305,149109349,1538488
41125929,102194686,1073497762,5731162
10304417,46263557,517024949,4117534
10304417,44274860,561602868,4272754
10304417,73424495,772183985,4966309
10304417,75191753,794088061,5027938
10304417,75191753,794100032,5027950
10304417,75191753,794100032,5027954
10304417,75191753,794100032,5027961
10304417,75191753,794100032,5027962
10304417,75191753,794100032,5027989
10304417,75191753,794088061,5027997
10304417,75191753,794206016,5028312
10304417,75191753,794212787,5028314
10304417,75191753,794212787,5028327
10304417,75191753,794212787,5028334
10304417,93920069,973982544,5509232
10304417,93920069,1053429760,5686736
10304417,93920069,1053429760,5686740
32585142,73972854,777304729,4981996
41937675,94896789,981495902,5525198
2653233,37356397,456644235,3870686
2653233,37356397,458740428,3877064
2653233,65304391,706107661,4749902
2653233,73872912,777304117,4981994
2653233,78452236,823789863,5112804
2653233,92979484,961743564,5482577
2653233,93920069,1053429760,5686853
6992782,17130109,226966017,2299968
6992782,17130109,226966017,2299973
46924101,125549062,1294406621,6181547
46924101,125549062,1294406621,6181570
46924101,125549062,1294406621,6181574
46924101,125549062,1294406621,6181582
46924101,125549062,1294516105,6181747
46924101,125549062,1294516503,6181749
46924101,125549062,1294518441,6181758
46924101,125549062,1294519149,6181759
46924101,125549062,1294519399,6181761
46924101,125549062,1294520392,6181765
46924101,125549062,1294406621,6181784
46924101,125549062,1294533513,6181807
46924101,125549062,1294533869,6181813
46924101,125549062,1294535588,6181817
46924101,125549062,1294535595,6181824
46924101,125549062,1294535592,6181825
46924101,125549062,1294537252,6181826
46924101,125549062,1294537256,6181827
46924101,125549062,1294533513,6181830
46924101,125549062,1294538587,6181839
46924101,125549062,1294540219,6181852
46924101,125549062,1294540229,6181854
46924101,125549062,1294540465,6181855
46924101,125549062,1294542877,6181873
46924101,125549062,1294520394,6181881
46924101,125549062,1294551817,6181895
46924101,125549062,1294551890,6181899
46924101,125549062,1294540473,6181901
46924101,125549062,1294537350,6181925
46924101,125549062,1294572169,6181951
46924101,125549062,1294542884,6181960
46924101,125549062,1294406621,6203278
46924101,125549062,1294533513,6203288
46924101,125549062,1295702834,6203533
46924101,125549062,1319342313,6220441
8172064,46181265,939501143,5424443
11899665,44931107,505619989,4073472
5585843,91654106,945420960,5439920
9093845,34492945,419819745,3720325
9093845,34492945,419821019,3720331
8219765,115467838,1215019553,6018532
11829764,12143795,194190617,4650025
11829764,12143795,194190617,4650285
38756828,92316408,951906924,5456011
31585299,126357507,1305371818,6201090
10804903,11089697,143314946,3279239
3648140,32361521,392571384,3556490
3648140,32361521,392571384,3556499
3648140,32361521,392571384,3556501
3648140,32361521,403620315,3632322
3648140,32361521,403620315,3632433
3648140,32361521,403620315,3632455
2493081,1854658,23628047,4205203
2493081,1854658,23628047,4205560
36621767,78134458,836825741,5147521
36621767,78134458,836825741,5147531
36621767,78134458,868085557,5233924
39797457,64278090,687863581,5630525
34111138,89155231,930448518,5400281
34111138,94574210,976934537,5515344
34111138,94574210,976934537,5515345
10803766,91869273,947617490,5445616
29696229,58441492,634619317,4503408
29696229,58441492,634656276,4503568
29696229,58441492,634656276,4503569
6632729,135625638,1395441767,6376249
38089688,95152955,1004160012,5573932
41935041,97433086,1005335461,5576601
41935041,97433086,1006253116,5578704
41935041,95091588,1007097120,5581517
41935041,95091588,1007097120,5581541
41935041,95091588,1007097120,5581563
28506187,123324754,1283331137,6147553
35272519,74713375,826742115,5121714
35272519,74713375,835359092,5143103
35272519,74713375,839484533,5154496
35272519,74713375,839484533,5154497
35272519,74713375,839484533,5154498
36302743,95062650,981612784,5525361
12079895,59226610,642111298,4532785
11324614,102488325,1058053755,5697024
11324614,102488325,1058053755,5697030
11324614,102488325,1059331348,5700405
11324614,102488325,1058930882,5700415
11324614,102488325,1058920123,5700423
11324614,102488325,1058920123,5700426
11324614,102488325,1058920123,5700433
11324614,102488325,1058920123,5700466
42328733,93275027,968287482,5495409
3637120,32399639,392324501,3546359
3637120,41539329,478649244,3967565
3637120,41539329,478655008,3967607
3637120,92786692,956533761,5471398
2157477,92786692,956533761,5472434
39222437,105116271,1083152847,5753249
9107645,37127623,447841577,3832907
9107645,108802132,1123369073,5838614
9107645,108802132,1124406565,5839063
3984759,30658418,811361039,5078700
3984759,30658418,811361039,5078753
3984759,130412954,1342437787,6267647
35427265,100309137,1065812799,5714020
42470319,104649630,1187646735,5962224
38739007,97707867,1008780875,5583890
2469844,17146303,360645365,3324780
33011878,81611940,1344792069,6271809
39990898,108682814,1275479848,6132247
9582891,48709111,568113346,4295379
3224161,31773233,383990061,3480510
3224161,34197521,415699150,3701288
1432811,2720252,31709700,462608
34858546,84267476,876163009,5249386
37787570,73059106,768877700,4955617
1778526,89819934,929516561,5397671
41885771,93558131,966811126,5491591
5977403,42460798,484931695,4976344
5977403,42460798,484931695,5097391
5977403,51499458,1049493448,5678814
40287400,86247037,905455812,5331814
40287400,87762018,926071815,5387857
4721559,17102491,230844750,2332963
41170246,94825416,976214485,5513871
37110980,129460430,1333141983,6251454
30359635,100957515,1040206417,5656958
30359635,100957515,1040206417,5656961
30359635,100957515,1040994213,5658858
30359635,100957515,1040994213,5658859
30359635,100957515,1041114153,5658989
30359635,102616546,1065327285,5712944
30359635,102616546,1065422447,5714372
14036394,54203808,592158908,4366759
42579741,94708387,974998410,5511164
34729763,124858996,1292792190,6165681
41732993,90140185,931050356,5402253
27534700,56440056,998275256,5563554
42587649,94616265,990374515,5543745
42587649,97144297,1008934222,5585844
42587649,97144297,1011985369,5591222
34277548,58612148,639645948,4523453
34277548,58612148,639645948,4523454
34277548,58612148,639645948,4523657
30751765,60014222,648373164,4560979
31955516,82266154,856106113,5210286
11503845,72966107,1017671201,5603564
36910000,117446207,1213477810,6014728
6100691,109143170,1143164025,5876555
6100691,109143170,1145788441,5881905
6100691,109143170,1149319675,5889018
6100691,109143170,1149484696,5889335
6100691,109143170,1165489035,5919874
6100691,109143170,1193874338,5974809
6100691,109143170,1195568880,5977954
6100691,109143170,1195571824,5977955
6100691,128839276,1347030088,6275638
7600344,18233503,242836051,2434102
11953010,90436653,940905723,5456377
733086,16485554,219905363,2277628
11046277,108684413,1120624269,5831867
35984356,86246614,905697202,5337426
35984356,86246614,905697202,5337526
35096748,86246614,905417380,5331732
35096748,86246614,905503501,5333343
